open_time,open,high,low,close,volume
2024-01-04T02:00:00Z,40734.195271576355,40801.27931896259,40692.67328760049,40720.42660169671,702.4284217966725
2024-01-04T03:00:00Z,40720.42660169671,40869.61683334039,40680.720436255884,40807.940841049625,573.7387013656344
2024-01-04T04:00:00Z,40807.940841049625,40838.163643593194,40672.82060255041,40714.212997028466,837.6798284227625
2024-01-04T05:00:00Z,40714.212997028466,40868.18724058727,40644.825878993805,40804.92513117468,1825.3341666426127
2024-01-04T06:00:00Z,40804.92513117468,40848.580371192416,40654.17371210678,40660.20681346939,1849.5150860330075
2024-01-04T07:00:00Z,40660.20681346939,40791.23066280091,40646.084801871875,40734.28499185082,589.4681941422355
2024-01-04T08:00:00Z,40734.28499185082,40874.3349154208,40687.76382188396,40828.845911984776,1206.662785402215
2024-01-04T09:00:00Z,40828.845911984776,40944.22950676065,40808.61625620852,40918.879842546,1029.6894232329644
2024-01-04T10:00:00Z,40918.879842546,40965.91279672246,40791.51529150449,40858.27626558776,606.5225526859687
2024-01-04T11:00:00Z,40858.27626558776,40896.65794071462,40677.71491004001,40728.5655969338,784.6739444157959
2024-01-04T12:00:00Z,40728.5655969338,40732.97262010407,40656.73715644504,40659.52323321349,1242.5878190463268
2024-01-04T13:00:00Z,40659.52323321349,40762.7383658057,40647.6591991089,40713.75037328835,656.163452930868
2024-01-04T14:00:00Z,40713.75037328835,40883.4017702436,40683.11903940135,40843.009904544735,1536.292789804205
2024-01-04T15:00:00Z,40843.009904544735,40950.69801388274,40837.1365366142,40911.35451239119,1740.9136878594602
2024-01-04T16:00:00Z,40911.35451239119,40914.39034760202,40799.04859502632,40825.4690655062,1298.8254424147754
2024-01-04T17:00:00Z,40825.4690655062,40876.99415181487,40772.2468037448,40863.93708958701,1240.718645734601
2024-01-04T18:00:00Z,40863.93708958701,40927.75874180654,40702.034773917105,40762.540218670365,1859.5511236738766
2024-01-04T19:00:00Z,40762.540218670365,40832.682282114976,40704.21440757789,40816.38377439423,1854.1398042736691
2024-01-04T20:00:00Z,40816.38377439423,40894.49568811592,40743.62054040265,40826.360296877734,1085.218826794804
2024-01-04T21:00:00Z,40826.360296877734,41029.16871624298,40766.81979618082,40958.91042944455,516.8679756656966
2024-01-04T22:00:00Z,40958.91042944455,41004.93004408061,40868.94682381809,40914.48594739703,1633.5143861489737
2024-01-04T23:00:00Z,40914.48594739703,40970.654469808804,40844.676057617886,40958.54391658386,1304.3400179651187
2024-01-05T00:00:00Z,40958.54391658386,41088.563338017804,40883.68938646099,41073.05106145048,1332.2890581856557
2024-01-05T01:00:00Z,41073.05106145048,41211.22170920223,41006.8420205209,41155.724569640064,1043.5385917515937
2024-01-05T02:00:00Z,41155.724569640064,41186.14262957737,41017.19975025532,41030.56969346723,1309.7683638915569
2024-01-05T03:00:00Z,41030.56969346723,41152.22854823447,41020.74066198071,41125.062090626365,540.4982370699183
2024-01-05T04:00:00Z,41125.062090626365,41168.5943830344,41099.97508283976,41101.94720215489,1498.1594056643046
2024-01-05T05:00:00Z,41101.94720215489,41109.97533269329,40945.63049734959,41015.2078879752,1284.5465433266656
2024-01-05T06:00:00Z,41015.2078879752,41172.27557648946,41005.994334516145,41133.73040384872,860.0703514613322
2024-01-05T07:00:00Z,41133.73040384872,41181.79554159894,41053.1924010521,41111.0082257776,1627.070131049518
2024-01-05T08:00:00Z,41111.0082257776,41175.21324925624,41078.7485112708,41156.24187303216,1067.05999250258
2024-01-05T09:00:00Z,41156.24187303216,41176.15340758025,41112.77886085655,41153.11525657774,1188.1728158050582
2024-01-05T10:00:00Z,41153.11525657774,41214.83247660256,40969.797733900916,41013.78083003128,1704.1284885471298
2024-01-05T11:00:00Z,41013.78083003128,41139.55649327474,40939.27150599557,41084.74389790417,1065.3094031918276
2024-01-05T12:00:00Z,41084.74389790417,41085.02480553,41003.00152363918,41052.82743460227,1372.2259882458254
2024-01-05T13:00:00Z,41052.82743460227,41150.582278761656,41038.05776377719,41075.75857786918,840.9039140105634
2024-01-05T14:00:00Z,41075.75857786918,41206.92978964372,41039.54601267464,41146.00150930966,582.4323411332954
2024-01-05T15:00:00Z,41146.00150930966,41207.97894484572,41069.640969589345,41107.12854220742,1192.2408456464495
2024-01-05T16:00:00Z,41107.12854220742,41154.26418779513,41029.07734143674,41073.964108584936,1539.5518064952726
2024-01-05T17:00:00Z,41073.964108584936,41239.89313667714,41045.8454723181,41183.54604232875,875.5893230541438
2024-01-05T18:00:00Z,41183.54604232875,41327.58234725716,41113.93446730584,41268.11339797373,798.184580304332
2024-01-05T19:00:00Z,41268.11339797373,41439.21609771255,41262.32181818369,41372.42126406991,961.9648968656854
2024-01-05T20:00:00Z,41372.42126406991,41423.48490184318,41310.08428914258,41412.522893110785,897.2615425015372
2024-01-05T21:00:00Z,41412.522893110785,41489.41369239154,41396.15738334335,41467.22833101776,810.4446731572316
2024-01-05T22:00:00Z,41467.22833101776,41520.70705952925,41450.158418717816,41466.49821756624,1529.6119626661605
2024-01-05T23:00:00Z,41466.49821756624,41515.19279380876,41389.41527589056,41417.02928657988,789.8848001968872
2024-01-06T00:00:00Z,41417.02928657988,41421.360425642844,41257.11275154697,41309.33874949314,1120.5014071662345
2024-01-06T01:00:00Z,41309.33874949314,41375.380574051065,41147.20206132421,41196.311842398165,531.7339635981947
2024-01-06T02:00:00Z,41196.311842398165,41308.333901045844,41163.030415435,41263.73530653059,1250.9426907173581
2024-01-06T03:00:00Z,41263.73530653059,41430.44243032481,41216.019268589625,41402.40003094491,1453.5877773659881
2024-01-06T04:00:00Z,41402.40003094491,41428.378324625584,41305.495600104834,41362.118748153334,1453.6405129126708
2024-01-06T05:00:00Z,41362.118748153334,41400.652210319866,41332.43131861915,41349.1939914155,1684.1111730687894
2024-01-06T06:00:00Z,41349.1939914155,41397.432981255384,41171.03586309731,41205.15695299736,832.0760366472093
2024-01-06T07:00:00Z,41205.15695299736,41274.92413328256,41198.64847595873,41231.196727494666,1235.1656759648904
2024-01-06T08:00:00Z,41231.196727494666,41291.12903852539,41106.198237743105,41130.71862749317,992.5242323346614
2024-01-06T09:00:00Z,41130.71862749317,41134.32821723573,41031.3366779211,41045.336703798006,727.5184133314599
2024-01-06T10:00:00Z,41045.336703798006,41146.14074239642,41028.760495874776,41082.58973528592,667.6342766736183
2024-01-06T11:00:00Z,41082.58973528592,41101.59906813018,41052.19728344698,41092.9285862983,1641.304501786198
2024-01-06T12:00:00Z,41092.9285862983,41145.40164328983,40963.47289739543,41003.87563652799,627.4807987353083
2024-01-06T13:00:00Z,41003.87563652799,41048.83014892744,40919.418293624054,40926.6374162973,805.5101942104332
2024-01-06T14:00:00Z,40926.6374162973,41011.01379265214,40887.60588182381,40949.656685678616,1495.2672140209238
2024-01-06T15:00:00Z,40949.656685678616,40972.35197539449,40778.51718266467,40802.377720562356,1870.134130347893
2024-01-06T16:00:00Z,40802.377720562356,40861.23817010245,40757.05887730246,40759.63276562873,1247.6354544581009
2024-01-06T17:00:00Z,40759.63276562873,40934.91571004505,40716.15778547438,40877.06753491062,773.2102465400139
2024-01-06T18:00:00Z,40877.06753491062,41010.91972152783,40804.714782305025,41004.93547641064,1664.3372044536166
2024-01-06T19:00:00Z,41004.93547641064,41110.64479310697,40992.63713832013,41070.84742418658,1011.2884309636565
2024-01-06T20:00:00Z,41070.84742418658,41169.23134383615,41041.64893880666,41120.03267225823,1701.811562773097
2024-01-06T21:00:00Z,41120.03267225823,41141.57707393269,40979.27397697713,40986.05705865398,987.226361266635
2024-01-06T22:00:00Z,40986.05705865398,41130.44611503472,40974.85419785616,41073.93726805075,962.5873162277219
2024-01-06T23:00:00Z,41073.93726805075,41123.58042659676,40924.379926511705,40957.57361809314,847.3725883186451
2024-01-07T00:00:00Z,40957.57361809314,41022.46405873639,40887.94022015091,40919.825604833095,1536.27596914367
2024-01-07T01:00:00Z,40919.825604833095,40993.658919408466,40878.09498679403,40958.13791847671,1045.7396439349436
2024-01-07T02:00:00Z,40958.13791847671,40995.21960486139,40844.810118690075,40867.64780612744,995.1272282922835
2024-01-07T03:00:00Z,40867.64780612744,40936.14964070926,40741.69745527975,40773.61107970578,800.3735597736219
2024-01-07T04:00:00Z,40773.61107970578,40789.67860479757,40567.993839023686,40633.12933250542,1005.3123311676669
2024-01-07T05:00:00Z,40633.12933250542,40700.53425867001,40584.33341321894,40683.24614816224,1175.3597697096832
2024-01-07T06:00:00Z,40683.24614816224,40793.79691605214,40655.092600970354,40754.16345579536,920.1545495668234
2024-01-07T07:00:00Z,40754.16345579536,40844.83265586793,40702.29440480344,40782.44219979033,1220.1786429805973
2024-01-07T08:00:00Z,40782.44219979033,40849.29920092135,40667.52823057515,40730.99513841829,718.7023306761172
2024-01-07T09:00:00Z,40730.99513841829,40842.6734915733,40680.31134309188,40784.767393637885,1946.5135232941475
2024-01-07T10:00:00Z,40784.767393637885,40916.922836966936,40710.01188687794,40898.46804440087,991.4632092402096
2024-01-07T11:00:00Z,40898.46804440087,40971.697512520805,40849.86724158605,40862.41223250644,1093.1545648103865
2024-01-07T12:00:00Z,40862.41223250644,40920.653740976064,40842.38575570682,40900.18669754109,1691.3109792517455
2024-01-07T13:00:00Z,40900.18669754109,40989.731091201975,40840.942995143654,40933.942232652,1808.1901932999879
2024-01-07T14:00:00Z,40933.942232652,41113.771917977494,40860.55853002196,41052.01849649003,1248.9668091862181
2024-01-07T15:00:00Z,41052.01849649003,41151.03397446493,40979.32145558565,41112.49417299494,1482.5522478918956
2024-01-07T16:00:00Z,41112.49417299494,41162.29705722827,41069.55103981571,41091.667312583704,694.2217668809337
2024-01-07T17:00:00Z,41091.667312583704,41101.933574716255,41057.256260400965,41057.55726949402,638.8008762070624
2024-01-07T18:00:00Z,41057.55726949402,41114.80778848286,41040.2234771779,41043.862522949756,1455.0416282687008
2024-01-07T19:00:00Z,41043.862522949756,41082.13918148266,40905.07545809217,40927.259467748154,1168.9285211886809
2024-01-07T20:00:00Z,40927.259467748154,41021.84405213271,40897.87837029489,40990.838018916904,1592.798276477879
2024-01-07T21:00:00Z,40990.838018916904,41017.008118260375,40822.958559305436,40875.595349064664,1752.3872009499653
2024-01-07T22:00:00Z,40875.595349064664,41038.706006831475,40828.70543938698,41019.41963406002,968.9327800430972
2024-01-07T23:00:00Z,41019.41963406002,41143.43569031259,41009.28843410598,41079.971390528066,1017.505526372218
2024-01-08T00:00:00Z,41079.971390528066,41237.27340713964,41032.559384812426,41210.843622913504,1727.7593064119378
2024-01-08T01:00:00Z,41210.843622913504,41269.60162142561,41144.17909548753,41144.451477148075,1010.6716645123417
2024-01-08T02:00:00Z,41144.451477148075,41170.390653767114,41028.53536246678,41044.52027906324,538.0058852083126
2024-01-08T03:00:00Z,41044.52027906324,41148.47223396512,41001.530576903904,41135.45997228114,1331.2656048524286
2024-01-08T04:00:00Z,41135.45997228114,41303.82793286562,41088.83658823167,41240.306485838984,753.3756301626067
2024-01-08T05:00:00Z,41240.306485838984,41325.871366266765,41170.66355755983,41318.55861106921,962.5601479298838
2024-01-08T06:00:00Z,41318.55861106921,41334.80396693257,41214.67954651742,41244.388578909944,1687.3017116807057
2024-01-08T07:00:00Z,41244.388578909944,41406.81063435176,41189.68986352802,41350.85606798042,866.1328773847129
2024-01-08T08:00:00Z,41350.85606798042,41373.672818660314,41264.714189133905,41297.21474474407,1811.7173111739883
2024-01-08T09:00:00Z,41297.21474474407,41452.28265431392,41224.87148847552,41446.00102047981,1877.5446913849732
2024-01-08T10:00:00Z,41446.00102047981,41497.961221072845,41375.43925422604,41434.27657908191,780.2951528057067
2024-01-08T11:00:00Z,41434.27657908191,41542.656491907146,41368.2487814831,41469.02919113236,1867.3939275025166
2024-01-08T12:00:00Z,41469.02919113236,41522.62857885005,41307.96091911999,41344.45000566478,1863.8238452319167
2024-01-08T13:00:00Z,41344.45000566478,41385.60919864565,41235.47153803586,41244.516436122816,1706.563104043457
2024-01-08T14:00:00Z,41244.516436122816,41313.623245202616,41221.29702345271,41311.28711882973,712.3638956445575
2024-01-08T15:00:00Z,41311.28711882973,41399.1732477184,41306.58757745943,41351.92482505414,1926.3314975745006
2024-01-08T16:00:00Z,41351.92482505414,41524.55583281909,41308.86251956227,41491.50444964599,1045.18181439903
2024-01-08T17:00:00Z,41491.50444964599,41553.236546378634,41458.45009402734,41523.35562551329,1624.6377706369456
2024-01-08T18:00:00Z,41523.35562551329,41545.72686508571,41372.01746489268,41429.29239393865,837.437096631133
2024-01-08T19:00:00Z,41429.29239393865,41497.65873344834,41287.970706793654,41299.93393674701,1116.582214687982
2024-01-08T20:00:00Z,41299.93393674701,41319.56035232514,41217.545790808894,41243.97964930358,1306.0138979334704
2024-01-08T21:00:00Z,41243.97964930358,41283.97290480184,41124.966243653435,41128.7966722117,618.358850197411
2024-01-08T22:00:00Z,41128.7966722117,41146.81820070536,41013.82991000497,41039.444790667,936.8885366128741
2024-01-08T23:00:00Z,41039.444790667,41189.852057014425,41003.956414303146,41140.50184158425,1657.066447975534
2024-01-09T00:00:00Z,41140.50184158425,41219.91800630591,41094.31027537606,41196.26453242386,1618.1693801662536
2024-01-09T01:00:00Z,41196.26453242386,41263.003116266504,41148.805024933616,41206.564059518154,1891.841182895112
2024-01-09T02:00:00Z,41206.564059518154,41256.93186404897,41062.53748443353,41135.800007850405,1292.1459633069144
2024-01-09T03:00:00Z,41135.800007850405,41264.47364864102,41081.534945794556,41257.370995474485,898.0500306849356
2024-01-09T04:00:00Z,41257.370995474485,41364.21825982447,41217.243869382175,41332.457350268945,872.7868478970627
2024-01-09T05:00:00Z,41332.457350268945,41397.369200962574,41211.32030785361,41259.56946936324,1443.1100626768534
2024-01-09T06:00:00Z,41259.56946936324,41281.552060718364,41071.68128684694,41144.29006345872,804.8540427560381
2024-01-09T07:00:00Z,41144.29006345872,41207.87827031557,41106.00360022999,41155.63529611741,1331.3849103403259
2024-01-09T08:00:00Z,41155.63529611741,41355.293365595404,41137.85822796413,41296.688108003924,1145.3194584534776
2024-01-09T09:00:00Z,41296.688108003924,41347.9695727636,41221.97394743648,41272.59723082087,891.484807629568
2024-01-09T10:00:00Z,41272.59723082087,41362.66285850355,41271.45210878193,41330.31943987249,937.775324677875
2024-01-09T11:00:00Z,41330.31943987249,41345.08898519578,41243.078493401445,41293.38185086303,1988.5604261688711
2024-01-09T12:00:00Z,41293.38185086303,41470.0598955188,41229.09009292331,41422.83771839428,1237.4845476805772
2024-01-09T13:00:00Z,41422.83771839428,41515.852123220786,41418.36220473234,41448.822285945316,1043.474066092151
2024-01-09T14:00:00Z,41448.822285945316,41474.39993925443,41378.9637002725,41411.05073678172,585.749342259309
2024-01-09T15:00:00Z,41411.05073678172,41536.52703854371,41393.487272924125,41464.76803222095,778.610953352917
2024-01-09T16:00:00Z,41464.76803222095,41524.50358010632,41398.17946844139,41415.16741982315,1656.3753140856368
2024-01-09T17:00:00Z,41415.16741982315,41459.79614494569,41262.891458376755,41316.979278794395,1510.7919157077606
2024-01-09T18:00:00Z,41316.979278794395,41388.72722891503,41128.71498918163,41192.31293524056,1221.4811983655673
2024-01-09T19:00:00Z,41192.31293524056,41345.208303571984,41179.669755779,41300.13459178433,1095.3726102813137
2024-01-09T20:00:00Z,41300.13459178433,41431.14300633379,41296.9923872865,41396.36187847174,748.6717009473106
2024-01-09T21:00:00Z,41396.36187847174,41440.311614593804,41253.937682906384,41302.22243722692,1171.7925760606631
2024-01-09T22:00:00Z,41302.22243722692,41374.4331546423,41247.631865233685,41273.34744867631,1508.0501400277815
2024-01-09T23:00:00Z,41273.34744867631,41311.90270783833,41171.2473394485,41184.71810228578,669.9785364461367
2024-01-10T00:00:00Z,41184.71810228578,41193.34424627373,41107.149403438714,41135.7383528437,1479.3459177435534
2024-01-10T01:00:00Z,41135.7383528437,41210.14509701213,41099.941846546986,41150.47263757537,626.1332684592745
2024-01-10T02:00:00Z,41150.47263757537,41248.83167442057,41094.11096840411,41218.68038785554,1963.0859968880263
2024-01-10T03:00:00Z,41218.68038785554,41244.728115572885,41191.843443009246,41225.946220672806,1247.8137994792173
2024-01-10T04:00:00Z,41225.946220672806,41233.55260303701,41141.80998754399,41171.69181512111,1484.214530716626
2024-01-10T05:00:00Z,41171.69181512111,41323.61819339297,41105.38796387913,41266.495133082986,1701.946251731698
2024-01-10T06:00:00Z,41266.495133082986,41314.82012349092,41235.85319910626,41239.91316823986,1691.0533056499091
2024-01-10T07:00:00Z,41239.91316823986,41322.20605964861,41204.492824440174,41302.30973534858,907.6132428740598
2024-01-10T08:00:00Z,41302.30973534858,41422.84631331289,41243.73975366596,41390.84420799161,1885.8259700658587
2024-01-10T09:00:00Z,41390.84420799161,41502.65004259346,41365.162238343146,41474.140681542536,1918.7125251933617
2024-01-10T10:00:00Z,41474.140681542536,41609.7209702775,41446.97388571449,41595.4943759078,1682.2138013415945
2024-01-10T11:00:00Z,41595.4943759078,41693.65953445222,41562.023393580035,41672.4246585249,1942.48701964257
2024-01-10T12:00:00Z,41672.4246585249,41692.9795583607,41499.66617695259,41549.487353956916,1861.2143862766911
2024-01-10T13:00:00Z,41549.487353956916,41718.75302536716,41490.2157522705,41683.547791905345,1958.472569548357
2024-01-10T14:00:00Z,41683.547791905345,41700.60865710229,41612.921050714256,41632.38831032748,1673.6686473640461
2024-01-10T15:00:00Z,41632.38831032748,41673.38925456373,41454.519838826614,41524.25383835302,801.5605848855885
2024-01-10T16:00:00Z,41524.25383835302,41602.6188417637,41451.78074023162,41562.87900135191,1270.1985806206267
2024-01-10T17:00:00Z,41562.87900135191,41630.64408033399,41503.71566612063,41560.13983139576,717.7706072506651
2024-01-10T18:00:00Z,41560.13983139576,41681.21542828993,41487.485208761515,41651.27825079559,1944.610773816297
2024-01-10T19:00:00Z,41651.27825079559,41682.484275120034,41632.21888287193,41649.24394991174,914.3672937650156
2024-01-10T20:00:00Z,41649.24394991174,41661.85811831455,41506.31245963495,41561.07574537764,577.0250558917808
2024-01-10T21:00:00Z,41561.07574537764,41635.5460729592,41505.907656741634,41590.70766493444,1351.1423592721621
2024-01-10T22:00:00Z,41590.70766493444,41739.98549605269,41583.72425502334,41718.89126837407,1373.8210266367669
2024-01-10T23:00:00Z,41718.89126837407,41793.00008082678,41580.55696845546,41649.69160320892,1531.3801291160541
2024-01-11T00:00:00Z,41649.69160320892,41768.11783412422,41613.31868096131,41749.78730036762,1074.2501253969117
2024-01-11T01:00:00Z,41749.78730036762,41777.823879102514,41667.50988253479,41703.34098232599,1480.9849925981418
2024-01-11T02:00:00Z,41703.34098232599,41743.78974697869,41551.30134567974,41560.89470880438,1953.0893655647092
2024-01-11T03:00:00Z,41560.89470880438,41620.60986423833,41537.267127946354,41576.42106449905,1558.6138680270071
2024-01-11T04:00:00Z,41576.42106449905,41707.68517912344,41532.87102754788,41639.427885973164,904.697818476191
2024-01-11T05:00:00Z,41639.427885973164,41681.77125529012,41583.62447247916,41677.99628288373,959.9806090904173
2024-01-11T06:00:00Z,41677.99628288373,41753.70606475015,41633.18296346003,41743.811107379595,753.5851437874502
2024-01-11T07:00:00Z,41743.811107379595,41763.593896717015,41541.14336803499,41604.77484421466,1082.9688714801505
2024-01-11T08:00:00Z,41604.77484421466,41670.896575312894,41531.39735822253,41611.62187836758,888.6965822339015
2024-01-11T09:00:00Z,41611.62187836758,41728.477189932666,41552.082666719485,41669.84096095747,1020.1921356551385
2024-01-11T10:00:00Z,41669.84096095747,41728.636008459005,41643.34036084502,41662.15265127727,1228.5874668792062
2024-01-11T11:00:00Z,41662.15265127727,41766.05109714549,41643.86858812447,41702.2074726616,1498.018540481657
